symbol,total_return,net_expectancy,gross_expectancy,cost_avg,win_rate,mdd,trades,trades_per_day,run_id
0126Z0,0.2889766641613092,0.0033556664229544226,0.006155666422954422,0.0027999999999999995,0.30158730158730157,-0.17109949860724094,63,3.9375,verify_turbo_v3_0126Z0_20251215_012423
005387,-0.9743299272104894,-0.002516656224779092,0.000283343775220908,0.0028,0.30216383307573413,-0.9745705675586318,1294,5.155378486055777,verify_turbo_v3_005387_20251215_012431
000810,-0.9921793744084791,-0.002914205496105568,-0.00011420549610556812,0.0028,0.2546916890080429,-0.9924492214425049,1492,5.944223107569721,verify_turbo_v3_000810_20251215_012501
012330,-0.9924859457647692,-0.0028045682575091125,-4.568257509112274e-06,0.0028000000000000004,0.26600372902423863,-0.992595173733835,1609,6.410358565737051,verify_turbo_v3_012330_20251215_012516
042700,-0.9487729451268226,-0.0022727150737979116,0.0005272849262020884,0.0028,0.26823134953897737,-0.9495398332098913,1193,4.752988047808765,verify_turbo_v3_042700_20251215_013335
005380,-0.9949814055838634,-0.0027897227310744723,1.0277268925526755e-05,0.002799999999999999,0.26726190476190476,-0.9949983105749394,1680,6.666666666666667,verify_turbo_v3_005380_20251215_013342
021240,-0.9939717197674381,-0.0032781153817922314,-0.0004781153817922314,0.0028,0.2645861601085482,-0.9940346600482886,1474,5.872509960159363,verify_turbo_v3_021240_20251215_013409
010950,-0.9949559246706751,-0.0027926495510112556,7.3504489887434715e-06,0.002799999999999999,0.2550258472142447,-0.9949644772185645,1741,6.936254980079681,verify_turbo_v3_010950_20251215_013418
066570,-0.991046169853148,-0.0028894875951618795,-8.948759516187905e-05,0.0028000000000000004,0.256305385139741,-0.991101464216065,1467,5.844621513944223,verify_turbo_v3_066570_20251215_013453
016360,-0.9871015855624024,-0.002508075483547383,0.00029192451645261726,0.0028000000000000004,0.3037230568256042,-0.9871300690118595,1531,6.099601593625498,verify_turbo_v3_016360_20251215_013506
064350,-0.9550137943747852,-0.002165152301430686,0.000634847698569314,0.0028,0.31165741475019826,-0.956922919938506,1261,5.003968253968254,verify_turbo_v3_064350_20251215_013521
